Rank,domain,task,model,dataset,size,Group Key,Unified Score,Graph Density,Parameters (M) (Value),Parameters (M) (Rank),Parameters (M) (Weight),Training Time (s) (Value),Training Time (s) (Rank),Training Time (s) (Weight),Inference Time (s) (Value),Inference Time (s) (Rank),Inference Time (s) (Weight),MAE (Value),MAE (Rank),MAE (Weight),RMSE (Value),RMSE (Rank),RMSE (Weight),MAPE (%) (Value),MAPE (%) (Rank),MAPE (%) (Weight),R² (Value),R² (Rank),R² (Weight),Rel-L2 (Value),Rel-L2 (Rank),Rel-L2 (Weight),MaxAE (Value),MaxAE (Rank),MaxAE (Weight),MAC (Value),MAC (Rank),MAC (Weight)
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,vertical::disp_y,42.5317,0.5,8.7512,5,0.1547,4910.5261,5,0.154,0.2533,5,0.1719,0.2195,4,0.0691,0.4271,4,0.0691,68.8718,3,0.0794,0.855,4,0.0691,0.3808,4,0.0691,8.6215,4,0.0914,0.9428,4.0,0.0722
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,vertical::disp_z,42.8301,0.5,8.7512,5,0.1934,4910.5261,5,0.1369,0.2533,5,0.1581,0.2162,4,0.0763,0.3014,4,0.0706,44.2547,4,0.0706,0.9325,4,0.0706,0.2544,4,0.0706,3.895,4,0.0764,0.9428,4.0,0.0764
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,vertical::stress,42.6243,0.5,8.7512,5,0.1735,4910.5261,5,0.1666,0.2533,5,0.1997,0.471,4,0.0754,0.7144,4,0.0754,80.5829,4,0.0754,0.6616,4,0.0754,0.5817,4,0.0754,17.6839,3,0.0831,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,diagonal::disp_x,39.2908,0.45,8.7512,5,0.1761,2661.7866,5,0.1527,0.2533,5,0.1908,0.4286,4,0.0673,0.6723,4,0.0673,80.9024,4,0.0763,0.6102,4,0.0673,0.6104,4,0.0673,8.2432,4,0.0673,0.7901,4.0,0.0673
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,diagonal::disp_y,41.0184,0.45,8.7512,5,0.1681,2661.7866,5,0.1471,0.2533,5,0.1883,0.3018,4,0.0702,0.5316,4,0.0702,79.5624,4,0.0682,0.7752,4,0.0702,0.4741,4,0.0702,8.6393,4,0.0772,0.7901,4.0,0.0702
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,diagonal::disp_z,39.0166,0.45,8.7512,5,0.1181,2661.7866,5,0.1459,0.2533,5,0.1377,0.3777,4,0.074,0.5102,4,0.074,64.3663,5,0.1078,0.7881,4,0.074,0.4388,4,0.074,3.9596,4,0.0972,0.7901,4.0,0.0972
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,diagonal::stress,41.3178,0.5,8.7512,5,0.1772,2661.7866,5,0.1221,0.2533,5,0.1717,0.5997,4,0.0872,0.9132,4,0.0872,95.9521,3,0.0916,0.4089,4,0.0872,0.7606,4,0.0872,19.8715,3,0.0886,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,horizontal::disp_x,44.7439,0.45,8.7512,5,0.1104,2614.6318,5,0.1472,0.2502,5,0.1852,0.2826,4,0.0755,0.4526,4,0.0755,61.5656,4,0.0911,0.845,4,0.0755,0.3844,4,0.0755,7.1297,4,0.0755,0.7949,4.0,0.0883
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,horizontal::disp_y,38.1479,0.45,8.7512,5,0.1794,2614.6318,5,0.2039,0.2502,5,0.1662,0.4952,4,0.0641,0.79,4,0.0641,99.4364,4,0.0641,0.5406,4,0.0641,0.6778,4,0.0641,13.0282,4,0.065,0.7949,4.0,0.065
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,horizontal::disp_z,43.8235,0.45,8.7512,5,0.1146,2614.6318,5,0.1528,0.2502,5,0.1964,0.2453,4,0.0809,0.4259,4,0.0724,43.3429,4,0.0809,0.8737,4,0.0724,0.3549,4,0.0724,6.0905,4,0.0764,0.7949,4.0,0.0809
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,horizontal::stress,39.8633,0.45,3.6682,3,0.1658,918.2575,1,0.1785,0.2199,1,0.1934,0.8989,5,0.0749,1.2176,5,0.0749,163.0175,5,0.0829,0.0249,5,0.0749,0.9875,5,0.0749,22.3446,5,0.08,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,mode_shape_1::mode_x,43.2127,0.45,8.7512,5,0.1488,2450.9476,5,0.0943,0.2228,5,0.1046,0.8747,3,0.0848,1.2052,3,0.0848,169.5414,3,0.0848,-0.0226,3,0.0848,1.0112,3,0.0848,15.8701,4,0.134,0.6541,1.0,0.0943
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,mode_shape_1::mode_y,47.0527,0.45,8.7512,5,0.1488,2450.9476,5,0.0943,0.2228,5,0.1046,0.7993,3,0.0848,1.1815,3,0.0848,164.9688,3,0.0848,-0.0265,3,0.0848,1.0132,3,0.0848,15.2798,4,0.134,0.6541,1.0,0.0943
4,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,mode_shape_1::mode_z,39.108,0.45,1.741,2,0.145,1529.1079,3,0.1021,0.1939,2,0.1228,1.027,4,0.0863,1.3844,4,0.0863,154.7188,2,0.0863,-0.3038,4,0.0863,1.1419,4,0.0863,10.4098,5,0.0966,0.4215,3.0,0.1021
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,mode_shape_2::mode_x,47.0151,0.45,8.7512,5,0.1397,2397.2312,5,0.091,0.2244,5,0.091,0.891,3,0.0801,1.1753,3,0.0812,174.9442,2,0.0834,-0.0124,3,0.0812,1.0062,3,0.0812,13.7213,4,0.1877,0.2844,2.0,0.0834
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,mode_shape_2::mode_y,45.9029,0.45,8.7512,5,0.1723,2397.2312,5,0.102,0.2244,5,0.102,0.6614,3,0.0891,1.1356,3,0.0891,155.8699,2,0.0891,-0.0482,3,0.0891,1.0238,3,0.0891,25.6664,4,0.0891,0.2844,2.0,0.0891
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,mode_shape_2::mode_z,43.5684,0.45,8.7512,5,0.1628,2397.2312,5,0.1056,0.2244,5,0.1056,0.8985,3,0.0888,1.2321,3,0.0888,154.2789,2,0.0909,-0.1122,3,0.0888,1.0546,3,0.0888,7.1657,3,0.0888,0.2844,2.0,0.0909
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,torsion::disp_x,38.1061,0.45,8.7512,5,0.2362,2728.8282,5,0.1272,0.2441,4,0.1653,0.1686,4,0.0661,0.3315,4,0.0661,64.0239,4,0.0689,0.9149,4,0.0661,0.2917,4,0.0661,7.685,4,0.0689,0.9325,4.0,0.0689
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,torsion::disp_y,43.1979,0.45,3.6682,3,0.2518,1626.1763,2,0.104,0.2135,2,0.1993,0.1994,5,0.0638,0.3762,5,0.0638,74.0265,5,0.0638,0.8796,5,0.0638,0.347,5,0.0638,8.2185,4,0.0621,0.8773,5.0,0.0638
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,torsion::disp_z,40.8262,0.45,3.6682,3,0.2678,1626.1763,2,0.1059,0.2135,2,0.207,0.3182,5,0.0599,0.5675,5,0.0599,94.8664,5,0.0599,0.7587,5,0.0599,0.4912,5,0.0599,8.9303,5,0.0599,0.8773,5.0,0.0599
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,M,torsion::stress,44.9662,0.45,3.6682,3,0.1613,1626.1763,2,0.1667,0.2135,2,0.1613,0.536,5,0.082,0.8969,5,0.082,127.5808,5,0.0848,0.3716,5,0.082,0.7927,5,0.082,16.9722,1,0.098,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,vertical::disp_x,45.7522,0.45,8.7512,5,0.1563,2589.8206,5,0.173,0.2495,4,0.1514,0.1787,4,0.0702,0.3359,4,0.0702,39.1936,3,0.0807,0.9174,4,0.0702,0.2861,4,0.0702,6.551,4,0.0821,0.9108,4.0,0.0757
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,vertical::disp_y,45.0256,0.45,8.7512,5,0.1574,2589.8206,5,0.1777,0.2495,4,0.104,0.2726,4,0.0903,0.5027,4,0.0725,83.5833,4,0.0903,0.7991,4,0.0725,0.4482,4,0.0725,8.2255,4,0.0725,0.9108,4.0,0.0903
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,vertical::disp_z,41.656,0.45,8.7512,5,0.1308,2589.8206,5,0.1461,0.2495,4,0.103,0.266,4,0.0795,0.4103,4,0.0795,49.1389,4,0.0816,0.8749,4,0.0795,0.3463,4,0.0795,4.676,3,0.0924,0.9108,4.0,0.1282
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,vertical::stress,40.8825,0.45,8.7512,5,0.1654,2589.8206,5,0.1919,0.2495,4,0.1654,0.6044,4,0.0774,0.8713,4,0.0774,100.3775,4,0.0774,0.4966,4,0.0774,0.7094,4,0.0774,22.4448,4,0.0905,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,diagonal::disp_x,40.8762,0.5,8.7512,5,0.1465,1361.1365,5,0.1726,0.2494,3,0.179,0.4784,4,0.069,0.7741,4,0.069,85.9432,3,0.0767,0.4832,4,0.069,0.7029,4,0.069,9.439,4,0.0819,0.7419,4.0,0.0671
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,diagonal::disp_y,43.3939,0.5,8.7512,5,0.1212,1361.1365,5,0.1704,0.2494,3,0.1704,0.3517,4,0.0717,0.5908,4,0.0717,84.0742,4,0.0991,0.7224,4,0.0717,0.5269,4,0.0717,10.619,4,0.0802,0.7419,4.0,0.0717
4,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,diagonal::disp_z,40.9513,0.5,1.7412,2,0.0925,762.4015,3,0.1945,0.3287,5,0.182,0.3759,3,0.0742,0.5183,3,0.0742,63.9373,4,0.0795,0.7814,3,0.0742,0.4457,3,0.0742,5.1904,3,0.0773,0.7867,3.0,0.0773
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,diagonal::stress,42.4548,0.5,8.7512,5,0.1329,1361.1365,5,0.1495,0.2494,3,0.1616,0.6452,4,0.0906,0.9758,4,0.0906,102.0287,4,0.0906,0.3251,4,0.0906,0.8128,4,0.0906,19.6744,2,0.1031,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,horizontal::disp_x,43.0538,0.5,8.7512,5,0.1271,1447.475,5,0.1303,0.2522,4,0.1489,0.333,4,0.0745,0.5476,4,0.0745,70.3711,4,0.0745,0.7732,4,0.0745,0.4651,4,0.0745,7.2939,2,0.1372,0.7164,4.0,0.0841
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,horizontal::disp_y,41.9194,0.5,8.7512,5,0.1164,1447.475,5,0.1653,0.2522,4,0.1192,0.5629,4,0.0765,0.8821,4,0.0732,107.8724,4,0.0765,0.4272,4,0.0732,0.7568,4,0.0732,12.9996,3,0.1281,0.7164,4.0,0.0985
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,horizontal::disp_z,42.5439,0.5,8.7512,5,0.1126,1447.475,5,0.152,0.2522,4,0.1558,0.3195,4,0.0769,0.5393,4,0.0769,55.3373,4,0.0856,0.7974,4,0.0769,0.4495,4,0.0769,7.4688,4,0.0833,0.7164,4.0,0.103
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,horizontal::stress,41.6153,0.5,3.6682,3,0.12,573.6795,1,0.1611,0.2453,2,0.17,0.9139,5,0.0862,1.22,5,0.0862,165.5185,5,0.0862,0.021,5,0.0862,0.9894,5,0.0862,22.4073,5,0.1177,,,0.0
4,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,mode_shape_1::mode_x,59.7903,0.5,1.741,2,0.1421,676.3928,3,0.1222,0.2897,5,0.1072,0.9856,5,0.0815,1.4684,5,0.0764,138.5857,1,0.0764,-0.518,5,0.0764,1.2321,5,0.0764,15.0399,1,0.1651,0.6136,1.0,0.0764
4,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,mode_shape_1::mode_y,43.9753,0.5,1.741,2,0.1167,676.3928,3,0.1262,0.2897,5,0.1085,0.89,5,0.0783,1.4739,5,0.0783,137.6617,2,0.0803,-0.5975,5,0.0783,1.2639,5,0.0783,15.1617,3,0.1767,0.6136,1.0,0.0783
4,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,mode_shape_1::mode_z,42.0183,0.5,1.741,2,0.1595,676.3928,3,0.1091,0.2897,5,0.1111,1.0532,5,0.0808,1.4804,5,0.0819,134.5796,1,0.0808,-0.4909,5,0.0819,1.221,5,0.0819,9.9249,3,0.1324,0.6136,1.0,0.0808
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,mode_shape_2::mode_x,40.4857,0.5,8.7512,5,0.1478,1214.7801,5,0.1415,0.2217,4,0.0853,0.9317,3,0.0801,1.2514,3,0.0801,150.5368,3,0.0801,-0.1478,3,0.0801,1.0714,3,0.0801,14.311,4,0.1446,0.3754,3.0,0.0801
4,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,mode_shape_2::mode_y,39.7596,0.45,1.741,2,0.1694,673.5828,3,0.1375,0.2794,5,0.0922,0.7333,5,0.0837,1.2945,5,0.0837,138.375,1,0.0922,-0.3621,5,0.0837,1.1671,5,0.0837,29.6981,4,0.0899,0.5064,1.0,0.0837
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,mode_shape_2::mode_z,40.6297,0.5,8.7512,5,0.1476,1214.7801,5,0.1201,0.2217,4,0.0998,0.9283,3,0.0864,1.3437,3,0.0864,141.9991,3,0.092,-0.3228,3,0.0864,1.1501,3,0.0864,9.5139,5,0.1074,0.3754,3.0,0.0875
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,torsion::disp_x,41.9209,0.5,8.7512,5,0.1086,1326.8125,5,0.2172,0.2415,4,0.1861,0.2845,4,0.0686,0.5426,4,0.0686,85.9971,4,0.0686,0.772,4,0.0686,0.4775,4,0.0686,9.0783,4,0.0686,0.8646,4.0,0.0766
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,torsion::disp_y,40.5433,0.5,8.7512,5,0.1511,1326.8125,5,0.1467,0.2415,4,0.2168,0.2408,4,0.0683,0.4418,4,0.0683,79.4544,4,0.0683,0.834,4,0.0683,0.4074,4,0.0683,9.0128,4,0.0756,0.8646,4.0,0.0683
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,torsion::disp_z,40.5311,0.5,8.7512,5,0.1336,1326.8125,5,0.1705,0.2415,4,0.2247,0.3883,4,0.0677,0.6672,4,0.0668,98.0794,4,0.0677,0.6666,4,0.0668,0.5774,4,0.0668,10.0026,4,0.0677,0.8646,4.0,0.0677
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,torsion::stress,43.8986,0.5,3.6682,3,0.1249,766.1087,3,0.1999,0.212,1,0.1999,0.6742,5,0.0769,1.1213,5,0.0769,158.507,5,0.0769,0.0178,5,0.0769,0.991,5,0.0769,16.142,1,0.0909,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,vertical::disp_x,42.2543,0.5,8.7512,5,0.1465,1378.9304,5,0.2197,0.2524,3,0.1034,0.2781,4,0.0703,0.505,4,0.0722,55.5257,4,0.0894,0.8133,4,0.0722,0.4301,4,0.0722,8.227,4,0.0837,0.8587,4.0,0.0703
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,vertical::disp_y,42.9708,0.5,8.7512,5,0.1455,1378.9304,5,0.2214,0.2524,3,0.1061,0.3315,4,0.0707,0.5743,4,0.0707,90.0106,4,0.0894,0.7379,4,0.0707,0.512,4,0.0707,10.8126,4,0.0849,0.8587,4.0,0.0698
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,vertical::disp_z,40.9385,0.5,8.7512,5,0.1365,1378.9304,5,0.2001,0.2524,3,0.1133,0.323,4,0.0741,0.5259,4,0.0741,54.6316,4,0.0741,0.7944,4,0.0741,0.4439,4,0.0741,6.5541,4,0.1053,0.8587,4.0,0.0741
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,vertical::stress,40.9204,0.5,3.6682,3,0.1198,570.3861,1,0.2036,0.3255,4,0.2908,0.8773,5,0.0646,1.2062,5,0.0646,151.9465,5,0.0646,0.0353,5,0.0646,0.9821,5,0.0646,27.5305,5,0.0626,,,0.0
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,diagonal::disp_x,41.8882,0.5,8.7512,5,0.1432,9201.134,4,0.1606,0.2518,4,0.0898,0.3102,4,0.0768,0.4985,4,0.0768,64.2608,4,0.0779,0.7857,4,0.0768,0.4526,4,0.0768,6.4461,1,0.1432,0.9106,4.0,0.0779
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,diagonal::disp_y,42.7545,0.5,8.7512,5,0.1656,9201.134,4,0.171,0.2518,4,0.0982,0.1757,4,0.0828,0.3078,4,0.0736,56.5729,4,0.0828,0.9246,4,0.0736,0.2745,4,0.0736,7.3248,3,0.1019,0.9106,4.0,0.0768
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,diagonal::disp_z,41.9814,0.5,8.7512,5,0.1178,9201.134,4,0.1623,0.2518,4,0.1251,0.2572,4,0.078,0.3312,4,0.078,51.0142,5,0.1112,0.9107,4,0.078,0.2848,4,0.078,3.6707,4,0.0858,0.9106,4.0,0.0858
4,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,XL,diagonal::stress,40.0208,0.5,3.6682,3,0.0986,5437.8563,2,0.1341,0.2196,1,0.1857,0.5742,5,0.0792,0.878,5,0.0792,90.7069,5,0.0792,0.4536,5,0.0792,0.7313,5,0.0792,20.0654,4,0.1857,,,0.0
4,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,horizontal::disp_x,45.2128,0.45,1.4418,1,0.1666,8438.4155,4,0.1179,0.3936,5,0.1464,0.1834,4,0.0863,0.2482,4,0.0755,50.4693,4,0.0755,0.9534,4,0.0755,0.2108,4,0.0755,4.4722,2,0.0929,0.9233,4.0,0.0879
4,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,horizontal::disp_y,44.3049,0.45,1.4418,1,0.1746,8438.4155,4,0.1218,0.3936,5,0.1871,0.2792,4,0.0718,0.4688,4,0.0718,67.0806,4,0.0718,0.8382,4,0.0718,0.4023,4,0.0718,12.6301,2,0.0859,0.9233,4.0,0.0718
4,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,horizontal::disp_z,45.9422,0.45,1.4418,1,0.1478,8438.4155,4,0.1348,0.3936,5,0.1637,0.1176,4,0.0751,0.1947,4,0.0739,25.4169,4,0.0764,0.9736,4,0.0739,0.1622,4,0.0739,3.7449,1,0.1041,0.9233,4.0,0.0764
4,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,horizontal::stress,40.8186,0.45,1.4418,1,0.224,8438.4155,4,0.1468,0.3936,5,0.1935,0.3958,3,0.0709,0.6777,4,0.0747,68.376,3,0.0709,0.6979,4,0.0747,0.5496,4,0.0747,21.1958,3,0.0698,,,0.0
4,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,mode_shape_1::mode_x,42.2872,0.5,1.4417,1,0.2075,6255.0118,4,0.0912,0.2216,4,0.1052,0.9405,5,0.0825,1.3697,5,0.0837,136.2549,1,0.0857,-0.3207,5,0.0837,1.1492,5,0.0837,15.8377,4,0.0912,0.6899,1.0,0.0857
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,mode_shape_1::mode_y,41.7488,0.5,8.7512,5,0.1946,8243.0323,5,0.0927,0.2244,5,0.1031,0.8348,4,0.0816,1.2667,4,0.0827,149.9588,2,0.0847,-0.1799,4,0.0827,1.0862,4,0.0827,15.5218,4,0.1105,0.5301,2.0,0.0847
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,mode_shape_1::mode_z,43.4572,0.5,8.7512,5,0.1676,8243.0323,5,0.1016,0.2244,5,0.0972,1.0135,4,0.0808,1.3172,4,0.0808,147.1144,2,0.0808,-0.1803,4,0.0808,1.0864,4,0.0808,7.9092,1,0.149,0.5301,2.0,0.0808
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,mode_shape_2::mode_x,39.6,0.45,8.7512,5,0.159,8317.2399,5,0.0753,0.2222,5,0.0817,0.9376,4,0.0706,1.2834,4,0.0706,150.622,2,0.0706,-0.2072,4,0.0706,1.0987,4,0.0706,13.4639,2,0.2601,0.3509,2.0,0.0706
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,mode_shape_2::mode_y,46.0068,0.45,8.7512,5,0.1509,8317.2399,5,0.1015,0.2222,5,0.1197,0.6943,4,0.0882,1.1837,3,0.0896,147.6004,2,0.0882,-0.1388,3,0.0949,1.0672,3,0.0896,26.0608,3,0.0892,0.3509,2.0,0.0882
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,mode_shape_2::mode_z,41.8485,0.45,8.7512,5,0.1754,8317.2399,5,0.0957,0.2222,5,0.11,0.9007,3,0.0957,1.2919,4,0.0877,146.233,2,0.0867,-0.2228,4,0.0877,1.1058,4,0.0877,9.0394,4,0.0867,0.3509,2.0,0.0867
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,torsion::disp_x,44.7553,0.45,8.7512,5,0.1955,8722.0405,4,0.102,0.2417,4,0.1268,0.089,4,0.0722,0.1826,4,0.0722,44.2166,3,0.0869,0.9742,4,0.0722,0.1607,4,0.0722,4.9733,2,0.1268,0.982,3.0,0.0733
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,torsion::disp_y,45.107,0.45,8.7512,5,0.1406,8722.0405,4,0.1486,0.2417,4,0.1858,0.102,4,0.0765,0.2059,4,0.0733,49.1431,4,0.0733,0.9639,4,0.0733,0.1899,4,0.0733,8.286,4,0.0743,0.982,3.0,0.0813
4,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,torsion::disp_z,45.6622,0.45,1.4418,1,0.1335,9209.8367,5,0.1272,0.351,5,0.1908,0.1258,4,0.0732,0.2315,4,0.0732,50.7526,3,0.0921,0.9599,4,0.0732,0.2003,4,0.0732,4.9666,4,0.0905,0.9809,4.0,0.0732
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,torsion::stress,42.992,0.5,8.7512,5,0.1624,8722.0405,4,0.1109,0.2417,4,0.1568,0.29,4,0.0827,0.5101,4,0.0827,86.4367,4,0.0827,0.7968,4,0.0827,0.4508,4,0.0827,21.4913,3,0.1568,,,0.0
4,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,XL,vertical::disp_x,43.5879,0.5,1.4418,1,0.1587,11058.784,5,0.1343,0.3148,5,0.1637,0.1016,3,0.0738,0.1805,3,0.0738,27.1181,3,0.0818,0.9762,3,0.0738,0.1537,3,0.0738,3.9324,2,0.0845,0.972,3.0,0.0818
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,vertical::disp_y,44.337,0.45,8.7512,5,0.1621,9440.2634,4,0.1621,0.2501,4,0.1396,0.1551,4,0.0739,0.2771,3,0.0773,59.3403,4,0.0739,0.939,3,0.0773,0.2471,3,0.0773,6.5829,4,0.0824,0.9678,4.0,0.0739
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,vertical::disp_z,42.5574,0.5,8.7512,5,0.1389,9440.2634,4,0.1015,0.2501,4,0.091,0.1738,4,0.08,0.2259,4,0.0733,38.5918,5,0.1885,0.9621,4,0.0733,0.1906,4,0.0733,3.2023,3,0.0825,0.9678,4.0,0.0977
4,dimension_3d,evaluation,abupt,deepjeb_3d_2d,XL,vertical::stress,42.5591,0.5,8.7512,5,0.2204,9440.2634,4,0.1336,0.2501,4,0.1336,0.3905,4,0.0773,0.6158,4,0.0773,69.7071,4,0.0773,0.7486,4,0.0773,0.5014,4,0.0773,16.167,2,0.1259,,,0.0
4,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,pressure::pressure,41.4926,0.5,8.7512,5,0.1573,5123.1233,5,0.0903,0.1617,5,0.2394,0.128,3,0.081,0.2148,3,0.081,46.4692,3,0.081,0.9537,3,0.081,0.2151,3,0.081,8.0002,4,0.108,,,0.0
4,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,L,pv_coupled::pressure,44.038,0.5,1.4418,1,0.1901,3610.4934,3,0.1164,0.158,4,0.1358,0.1514,4,0.0878,0.2345,4,0.0878,49.7257,4,0.0878,0.9449,4,0.0878,0.2348,4,0.0878,7.4304,3,0.1188,,,0.0
4,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,L,pv_coupled::velocity_x,44.841,0.5,1.4418,1,0.122,3610.4934,3,0.1151,0.158,4,0.1034,0.1915,4,0.0792,0.2932,4,0.0814,37.767,4,0.0984,0.914,4,0.0814,0.2933,4,0.0814,3.1141,3,0.1453,0.6996,3.0,0.0924
4,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,pv_coupled::velocity_y,42.8712,0.5,3.6682,3,0.1086,3559.0135,2,0.2033,0.1346,1,0.0863,0.4791,4,0.0798,0.8502,4,0.0798,120.9294,5,0.1106,0.2734,4,0.0798,0.8524,4,0.0798,9.8318,3,0.0913,0.6461,5.0,0.0808
4,dimension_3d,evaluation,abupt,drivaernet_3d_2d,L,pv_coupled::velocity_z,43.1357,0.5,8.7512,5,0.1196,5180.1342,5,0.2143,0.164,5,0.1118,0.1987,3,0.0902,0.3363,2,0.0714,53.9883,3,0.0902,0.8869,2,0.0714,0.3362,2,0.0714,6.2193,3,0.0779,0.7249,1.0,0.0816
4,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,velocity::velocity_x,41.1058,0.5,3.6681,3,0.1256,3558.1933,3,0.1279,0.1345,1,0.1377,0.2595,5,0.0852,0.3848,5,0.0852,49.6302,5,0.0852,0.8518,5,0.0852,0.385,5,0.0852,2.9308,2,0.0884,0.6603,4.0,0.0942
4,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,L,velocity::velocity_y,41.3755,0.5,1.741,2,0.0749,3867.4146,4,0.1648,0.1377,2,0.186,0.4805,4,0.0749,0.8842,4,0.0801,105.2891,2,0.0961,0.214,4,0.0801,0.8866,4,0.0801,10.8943,5,0.0861,0.6935,3.0,0.0769
4,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,L,velocity::velocity_z,41.0546,0.5,3.6681,3,0.111,3558.1933,3,0.1152,0.1345,1,0.185,0.2714,4,0.0848,0.4305,4,0.0763,64.8152,4,0.1001,0.8147,4,0.0763,0.4304,4,0.0763,7.2105,5,0.0911,0.6603,4.0,0.0837
4,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,pressure::pressure,40.6884,0.5,8.7512,5,0.1601,2887.6317,5,0.1288,0.1647,5,0.1956,0.2291,4,0.0866,0.3923,4,0.0866,64.315,4,0.0866,0.8457,4,0.0866,0.3928,4,0.0866,8.116,2,0.0825,,,0.0
4,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,pv_coupled::pressure,43.1805,0.5,8.7512,5,0.1182,2798.6785,5,0.2107,0.1625,5,0.1127,0.1407,3,0.0881,0.2287,2,0.0769,48.5309,3,0.0881,0.9476,2,0.0769,0.229,2,0.0769,7.3461,2,0.1514,,,0.0
